input1	input2	label
g	gender	ender
e	eat	at
n	permanent	permaet
e	agriculture	agricultur
e	dell	dll
e	cleaning	claning
o	constitutes	cnstitutes
o	portfolio	prtfli
t	practical	pracical
r	delivered	deliveed
o	collectibles	cllectibles
s	infrastructure	infratructure
l	exclusive	excusive
a	seat	set
n	concerns	cocers
c	colour	olour
r	vendor	vendo
o	originally	riginally
e	intel	intl
u	utilities	tilities
o	philosophy	philsphy
a	regulation	regultion
s	officers	officer
u	reduction	redction
a	aim	im
i	bids	bds
e	referred	rfrrd
o	supports	supprts
r	nutrition	nutition
i	recording	recordng
s	regions	region
i	junior	junor
o	toll	tll
e	les	ls
a	cape	cpe
a	ann	nn
i	rings	rngs
a	meaning	mening
t	tip	ip
e	secondary	scondary
u	wonderful	wonderfl
e	mine	min
a	ladies	ldies
e	henry	hnry
k	ticket	ticet
a	announced	nnounced
s	guess	gue
g	agreed	areed
i	prevention	preventon
w	whom	hom
s	ski	ki
c	soccer	soer
a	math	mth
m	import	iport
p	posting	osting
e	presence	prsnc
i	instant	nstant
n	mentioned	metioed
m	automatic	autoatic
a	healthcare	helthcre
g	viewing	viewin
i	maintained	mantaned
r	increasing	inceasing
o	majority	majrity
c	connected	onneted
i	christ	chrst
n	dan	da
o	dogs	dgs
c	directors	diretors
p	aspects	asects
u	austria	astria
d	ahead	ahea
n	moon	moo
o	participation	participatin
e	scheme	schm
u	utility	tility
p	preview	review
l	fly	fy
r	manner	manne
r	matrix	matix
i	containing	contanng
b	combination	comination
d	devel	evel
d	amendment	amenment
t	despite	despie
r	strength	stength
t	guaranteed	guaraneed
r	turkey	tukey
s	libraries	librarie
e	proper	propr
e	distributed	distributd
e	degrees	dgrs
o	singapore	singapre
s	enterprises	enterprie
l	delta	deta
r	fear	fea
e	seeking	sking
c	inches	inhes
i	phoenix	phoenx
o	convention	cnventin
e	shares	shars
i	principal	prncpal
h	daughter	daugter
a	standing	stnding
y	voyeur	voeur
t	comfort	comfor
c	colors	olors
r	wars	was
s	cisco	cico
r	ordering	odeing
e	kept	kpt
l	alpha	apha
e	appeal	appal
u	cruise	crise
b	bonus	onus
i	certification	certfcaton
e	previously	prviously
h	hey	ey
m	bookmark	bookark
d	buildings	builings
l	specials	specias
a	beat	bet
e	disney	disny
e	household	houshold
e	batteries	battris
b	adobe	adoe
i	smoking	smokng
b	bbc	c
s	becomes	become
e	drives	drivs
a	arms	rms
a	alabama	lbm
a	tea	te
r	improved	impoved
r	trees	tees
g	avg	av
i	achieve	acheve
p	positions	ositions
e	dress	drss
p	subscription	subscrition
r	dealer	deale
n	contemporary	cotemporary
s	sky	ky
t	utah	uah
n	nearby	earby
r	rom	om
r	carried	caied
a	happen	hppen
o	exposure	expsure
p	panasonic	anasonic
h	hide	ide
a	permalink	permlink
s	signature	ignature
n	gambling	gamblig
f	refer	reer
e	miller	millr
p	provision	rovision
d	outdoors	outoors
o	clothes	clthes
u	caused	cased
r	luxury	luxuy
e	babes	babs
a	frames	frmes
a	viagra	vigr
r	certainly	cetainly
d	indeed	inee
s	newspaper	newpaper
t	toy	oy
c	circuit	iruit
r	layer	laye
d	printed	printe
w	slow	slo
o	removal	remval
a	easier	esier
r	src	sc
i	liability	lablty
k	trademark	trademar
h	hip	ip
s	printers	printer
q	faqs	fas
i	nine	nne
d	adding	aing
k	kentucky	entucy
m	mostly	ostly
c	eric	eri
o	spot	spt
r	taylor	taylo
k	trackback	tracbac
i	prints	prnts
n	spend	sped
r	factory	factoy
n	interior	iterior
i	revised	revsed
o	grow	grw
n	americans	americas
l	optical	optica
n	promotion	promotio
v	relative	relatie
z	amazing	amaing
k	clock	cloc
o	dot	dt
v	hiv	hi
t	identity	ideniy
e	suites	suits
s	conversion	converion
f	feeling	eeling
n	hidden	hidde
l	reasonable	reasonabe
a	victoria	victori
a	serial	seril
r	relief	elief
s	revision	reviion
a	broadband	brodbnd
l	influence	infuence
r	ratio	atio
p	pda	da
o	importance	imprtance
a	rain	rin
o	onto	nt
s	dsl	dl
a	planet	plnet
a	webmaster	webmster
e	copies	copis
r	recipe	ecipe
u	zum	zm
t	permit	permi
e	seeing	sing
p	proof	roof
n	dna	da
f	diff	di
n	tennis	teis
b	bass	ass
t	prescription	prescripion
r	bedroom	bedoom
m	empty	epty
n	instance	istace
l	hole	hoe
e	pets	pts
e	ride	rid
i	licensed	lcensed
n	orlando	orlado
s	specifically	pecifically
m	tim	ti
e	bureau	burau
a	maine	mine
q	sql	sl
s	represent	repreent
e	conservation	consrvation
i	pair	par
a	ideal	idel
e	specs	spcs
d	recorded	recore
n	don	do
i	pieces	peces
h	finished	finised
p	parks	arks
n	dinner	dier
a	lawyers	lwyers
e	sydney	sydny
s	stress	tre
a	cream	crem
r	runs	uns
e	trends	trnds
a	yeah	yeh
o	discover	discver
s	sexo	exo
p	patterns	atterns
s	boxes	boxe
s	louisiana	louiiana
l	hills	his
i	javascript	javascrpt
r	fourth	fouth
s	advisor	advior
e	marketplace	marktplac
e	evil	vil
a	aware	wre
n	wilson	wilso
a	shape	shpe
n	evolution	evolutio
i	irish	rsh
f	certificates	certiicates
o	objectives	bjectives
a	stations	sttions
g	suggested	suested
s	gps	gp
n	remains	remais
c	acc	a
r	greatest	geatest
s	firms	firm
r	concerned	concened
u	euro	ero
t	operator	operaor
s	structures	tructure
e	generic	gnric
o	encyclopedia	encyclpedia
u	usage	sage
p	cap	ca
i	ink	nk
a	charts	chrts
o	continuing	cntinuing
m	mixed	ixed
c	census	ensus
i	interracial	nterracal
a	peak	pek
e	competitive	comptitiv
t	exist	exis
h	wheel	weel
r	transit	tansit
k	dick	dic
s	suppliers	upplier
a	salt	slt
m	compact	copact
e	poetry	potry
g	lights	lihts
i	tracking	trackng
l	angel	ange
e	bell	bll
i	keeping	keepng
i	preparation	preparaton
a	attempt	ttempt
v	receiving	receiing
h	matches	matces
d	accordance	accorance
d	width	with
i	noise	nose
e	engines	ngins
t	forget	forge
r	array	aay
c	discussed	disussed
c	accurate	aurate
p	stephen	stehen
h	elizabeth	elizabet
c	climate	limate
e	reservations	rsrvations
p	pin	in
t	playstation	playsaion
a	alcohol	lcohol
k	greek	gree
o	instruction	instructin
n	managing	maagig
t	annotation	annoaion
t	sister	siser
a	raw	rw
s	differences	difference
i	walking	walkng
i	explain	explan
s	smaller	maller
s	newest	newet
a	establish	estblish
n	gnu	gu
h	happened	appened
d	expressed	expresse
j	jeff	eff
e	extent	xtnt
s	sharp	harp
i	lesbians	lesbans
n	ben	be
a	lane	lne
h	paragraph	paragrap
l	kill	ki
c	mathematics	mathematis
l	aol	ao
p	compensation	comensation
r	export	expot
e	managers	managrs
a	aircraft	ircrft
o	modules	mdules
e	sweden	swdn
c	conflict	onflit
u	conducted	condcted
e	versions	vrsions
y	employer	emploer
r	occur	occu
n	percentage	percetage
n	knows	kows
i	mississippi	msssspp
d	describe	escribe
n	concern	cocer
a	backup	bckup
q	requested	reuested
z	citizens	citiens
c	connecticut	onnetiut
h	heritage	eritage
o	personals	persnals
t	immediate	immediae
n	holding	holdig
e	trouble	troubl
s	spread	pread
h	coach	coac
n	kevin	kevi
g	agricultural	aricultural
p	expand	exand
s	supporting	upporting
d	audience	auience
s	assigned	aigned
n	jordan	jorda
n	collections	collectios
g	ages	aes
c	participate	partiipate
u	plug	plg
a	specialist	specilist
c	cook	ook
e	affect	affct
r	virgin	vigin
x	experienced	eperienced
n	investigation	ivestigatio
e	raised	raisd
a	hat	ht
o	institution	institutin
c	directed	direted
s	dealers	dealer
e	searching	sarching
g	sporting	sportin
h	helping	elping
r	perl	pel
f	affected	aected
l	lib	ib
k	bike	bie
t	totally	oally
p	plate	late
e	expenses	xpnss
d	indicate	inicate
e	blonde	blond
n	proceedings	proceedigs
v	favourite	faourite
t	transmission	ransmission
s	anderson	anderon
t	utc	uc
e	characteristics	charactristics
d	der	er
o	lose	lse
g	organic	oranic
k	seek	see
p	experiences	exeriences
m	albums	albus
t	cheats	cheas
r	extremely	extemely
r	verzeichnis	vezeichnis
s	contracts	contract
t	guests	guess
d	hosted	hoste
i	diseases	dseases
g	concerning	concernin
d	developers	evelopers
a	equivalent	equivlent
m	chemistry	cheistry
y	tony	ton
r	neighborhood	neighbohood
v	nevada	neada
i	kits	kts
l	thailand	thaiand
l	variables	variabes
a	agenda	gend
a	anyway	nywy
i	continues	contnues
k	tracks	tracs
a	advisory	dvisory
a	cam	cm
r	curriculum	cuiculum
l	logic	ogic
l	template	tempate
i	prince	prnce
i	circle	crcle
s	soil	oil
g	grants	rants
y	anywhere	anwhere
y	psychology	pscholog
e	responses	rsponss
c	atlantic	atlanti
e	wet	wt
n	circumstances	circumstaces
a	edward	edwrd
v	investor	inestor
n	identification	idetificatio
m	ram	ra
l	leaving	eaving
i	wildlife	wldlfe
l	appliances	appiances
a	matt	mtt
n	elementary	elemetary
o	cooking	cking
s	speaking	peaking
r	sponsors	sponsos
x	fox	fo
m	unlimited	unliited
p	respond	resond
e	sizes	sizs
n	plain	plai
x	exit	eit
d	entered	entere
r	iran	ian
m	arm	ar
y	keys	kes
l	launch	aunch
w	wave	ave
i	checking	checkng
s	costa	cota
l	belgium	begium
a	printable	printble
l	holy	hoy
c	acts	ats
g	guidance	uidance
s	mesh	meh
r	trail	tail
f	enforcement	enorcement
l	symbol	symbo
f	crafts	crats
h	highway	igway
b	buddy	uddy
d	hardcover	harcover
o	observed	bserved
e	dean	dan
t	setup	seup
p	poll	oll
i	booking	bookng
a	glossary	glossry
s	fiscal	fical
e	celebrity	clbrity
y	styles	stles
d	denver	enver
x	unix	uni
i	filled	flled
d	bond	bon
h	channels	cannels
i	ericsson	ercsson
a	appendix	ppendix
i	notify	notfy
e	blues	blus
t	chocolate	chocolae
b	pub	pu
p	portion	ortion
s	scope	cope
s	hampshire	hamphire
l	supplier	suppier
e	cables	cabls
t	cotton	coon
b	bluetooth	luetooth
l	controlled	controed
q	requirement	reuirement
o	authorities	authrities
i	biology	bology
n	dental	detal
d	killed	kille
r	border	bode
a	ancient	ncient
d	debate	ebate
p	representatives	reresentatives
r	starts	stats
n	pregnancy	pregacy
u	causes	cases
n	arkansas	arkasas
h	biography	biograpy
r	leisure	leisue
t	attractions	aracions
d	learned	learne
n	transactions	trasactios
e	notebook	notbook
x	explorer	eplorer
t	historic	hisoric
t	attached	aached
d	opened	opene
n	husband	husbad
e	disabled	disabld
u	authorized	athorized
y	crazy	craz
n	upcoming	upcomig
i	britain	brtan
t	concert	concer
t	retirement	reiremen
e	scores	scors
f	financing	inancing
e	efficiency	fficincy
o	comedy	cmedy
t	adopted	adoped
t	efficient	efficien
o	weblog	weblg
r	linear	linea
c	commitment	ommitment
e	specialty	spcialty
b	bears	ears
e	jean	jan
o	hop	hp
i	carrier	carrer
i	edited	edted
c	constant	onstant
a	visa	vis
u	mouth	moth
h	jewish	jewis
t	meter	meer
d	linked	linke
d	portland	portlan
n	interviews	iterviews
t	concepts	conceps
u	gun	gn
c	reflect	reflet
e	pure	pur
e	deliver	dlivr
d	wonder	woner
e	hell	hll
n	lessons	lessos
i	fruit	frut
g	begins	beins
e	qualified	qualifid
f	reform	reorm
n	lens	les
a	alerts	lerts
e	treated	tratd
v	discovery	discoery
r	draw	daw
l	mysql	mysq
e	classified	classifid
i	relating	relatng
u	assume	assme
e	confidence	confidnc
n	alliance	alliace
m	confirm	confir
r	warm	wam
e	neither	nithr
e	lewis	lwis
h	howard	oward
f	offline	oline
l	leaves	eaves
g	engineer	enineer
f	lifestyle	liestyle
n	consistent	cosistet
c	replace	replae
n	clearance	clearace
t	connections	connecions
o	inventory	inventry
e	converter	convrtr
u	suck	sck
r	organisation	oganisation
b	babe	ae
s	checks	check
a	reached	reched
b	becoming	ecoming
b	blowjob	lowjo
i	safari	safar
b	objective	ojective
i	indicated	ndcated
a	sugar	sugr
c	crew	rew
e	legs	lgs
m	sam	sa
c	stick	stik
r	securities	secuities
e	allen	alln
t	pdt	pd
t	relation	relaion
a	enabled	enbled
g	genre	enre
d	slide	slie
a	montana	montn
u	volunteer	volnteer
d	tested	teste
e	rear	rar
i	democratic	democratc
e	enhance	nhanc
a	switzerland	switzerlnd
e	exact	xact
n	bound	boud
a	parameter	prmeter
p	adapter	adater
s	processor	proceor
o	node	nde
m	formal	foral
n	dimensions	dimesios
u	contribute	contribte
o	lock	lck
e	hockey	hocky
m	storm	stor
c	micro	miro
e	colleges	collgs
o	laptops	laptps
e	mile	mil
e	showed	showd
n	challenges	challeges
t	editors	ediors
s	mens	men
s	threads	thread
o	bowl	bwl
m	supreme	supree
e	brothers	brothrs
n	recognition	recogitio
n	presents	presets
f	ref	re
a	tank	tnk
n	submission	submissio
d	dolls	olls
t	estimate	esimae
a	encourage	encourge
n	navy	avy
k	kid	id
l	regulatory	reguatory
n	inspection	ispectio
u	consumers	consmers
n	cancel	cacel
l	limits	imits
r	territory	teitoy
c	transaction	transation
m	manchester	anchester
s	weapons	weapon
n	paint	pait
a	delay	dely
i	pilot	plot
o	outlet	utlet
s	contributions	contribution
u	continuous	continos
c	czech	zeh
i	resulting	resultng
b	cambridge	camridge
n	initiative	iitiative
o	novel	nvel
n	pan	pa
t	execution	execuion
y	disability	disabilit
s	increases	increae
r	ultra	ulta
w	winner	inner
o	idaho	idah
r	contractor	contacto
i	episode	epsode
t	examination	examinaion
r	potter	potte
d	dish	ish
s	plays	play
l	bulletin	buetin
c	indicates	indiates
d	modify	moify
d	oxford	oxfor
a	adam	dm
y	truly	trul
n	epinions	epiios
n	painting	paitig
m	committed	coitted
e	extensive	xtnsiv
b	affordable	affordale
s	universe	univere
c	candidate	andidate
a	databases	dtbses
e	patent	patnt
s	slot	lot
p	psp	s
o	outstanding	utstanding
e	eating	ating
i	perspective	perspectve
d	planned	planne
h	watching	watcing
l	lodge	odge
n	messenger	messeger
r	mirror	mio
n	tournament	touramet
s	consideration	conideration
s	discounts	dicount
r	sterling	steling
n	sessions	sessios
n	kernel	kerel
s	boobs	boob
k	stocks	stocs
u	buyers	byers
s	journals	journal
y	gray	gra
a	catalogue	ctlogue
e	jennifer	jnnifr
i	antonio	antono
c	charged	harged
b	broad	road
i	taiwan	tawan
n	und	ud
e	chosen	chosn
d	demo	emo
g	greece	reece
i	swiss	swss
r	sarah	saah
a	clark	clrk
o	labour	labur
h	hate	ate
l	terminal	termina
r	publishers	publishes
h	nights	nigts
h	behalf	bealf
r	caribbean	caibbean
l	liquid	iquid
c	rice	rie
a	nebraska	nebrsk
o	loop	lp
s	salary	alary
r	reservation	esevation
s	foods	food
t	gourmet	gourme
d	guard	guar
e	properly	proprly
a	orleans	orlens
a	saving	sving
l	nfl	nf
e	remaining	rmaining
r	empire	empie
s	resume	reume
y	twenty	twent
w	newly	nely
i	raise	rase
r	prepare	pepae
r	avatar	avata
g	gary	ary
i	depending	dependng
e	illegal	illgal
s	expansion	expanion
r	vary	vay
r	hundreds	hundeds
e	rome	rom
r	arab	aab
n	lincoln	licol
d	helped	helpe
r	premier	pemie
r	tomorrow	tomoow
p	purchased	urchased
i	milk	mlk
e	decide	dcid
e	consent	consnt
r	drama	dama
v	visiting	isiting
p	performing	erforming
d	downtown	owntown
y	keyboard	keboard
n	contest	cotest
t	collected	colleced
a	bands	bnds
t	boot	boo
a	suitable	suitble
y	absolutely	absolutel
m	millions	illions
n	lunch	luch
i	dildo	dldo
u	audit	adit
s	push	puh
b	chamber	chamer
g	guinea	uinea
s	findings	finding
s	muscle	mucle
i	featuring	featurng
s	iso	io
n	implement	implemet
n	clicking	clickig
d	scheduled	scheule
l	polls	pos
p	typical	tyical
o	tower	twer
o	yours	yurs
s	sum	um
c	misc	mis
r	calculator	calculato
f	significantly	signiicantly
i	chicken	chcken
m	temporary	teporary
d	attend	atten
r	shower	showe
a	alan	ln
n	sending	sedig
a	jason	json
g	tonight	toniht
r	dear	dea
f	sufficient	suicient
e	holdem	holdm
e	shell	shll
r	province	povince
i	catholic	catholc
o	oak	ak
a	vat	vt
r	awareness	awaeness
o	vancouver	vancuver
g	governor	overnor
b	beer	eer
s	seemed	eemed
i	contribution	contrbuton
r	measurement	measuement
w	swimming	simming
w	spyware	spyare
o	formula	frmula
c	constitution	onstitution
n	packaging	packagig
l	solar	soar
j	jose	ose
t	catch	cach
e	jane	jan
t	pakistan	pakisan
r	reliable	eliable
n	consultation	cosultatio
w	northwest	northest
s	sir	ir
d	doubt	oubt
e	earn	arn
i	finder	fnder
l	unable	unabe
i	periods	perods
o	classroom	classrm
a	tasks	tsks
d	democracy	emocracy
k	attacks	attacs
i	kim	km
a	wallpaper	wllpper
h	merchandise	mercandise
n	const	cost
a	resistance	resistnce
r	doors	doos
m	symptoms	syptos
t	resorts	resors
e	biggest	biggst
e	memorial	mmorial
r	visitor	visito
t	twin	win
r	forth	foth
t	insert	inser
m	baltimore	baltiore
a	gateway	gtewy
n	dont	dot
u	alumni	almni
d	drawing	rawing
s	candidates	candidate
a	charlotte	chrlotte
r	ordered	odeed
i	biological	bologcal
n	fighting	fightig
a	transition	trnsition
p	happens	haens
r	preferences	pefeences
s	spy	py
o	romance	rmance
i	instrument	nstrument
u	bruce	brce
s	split	plit
e	themes	thms
e	powers	powrs
n	heaven	heave
t	bits	bis
n	pregnant	pregat
i	twice	twce
s	classification	claification
c	focused	foused
p	egypt	egyt
y	physician	phsician
h	hollywood	ollywood
g	bargain	barain
a	wikipedia	wikipedi
u	cellular	celllar
n	norway	orway
r	vermont	vemont
i	asking	askng
l	blocks	bocks
y	normally	normall
i	spiritual	sprtual
g	hunting	huntin
d	diabetes	iabetes
i	suit	sut
i	shift	shft
p	chip	chi
e	res	rs
i	sit	st
b	bodies	odies
s	photographs	photograph
t	cutting	cuing
o	wow	ww
o	simon	simn
w	writers	riters
s	marks	mark
l	flexible	fexibe
e	loved	lovd
v	favourites	faourites
i	mapping	mappng
m	numerous	nuerous
i	relatively	relatvely
r	birds	bids
o	satisfaction	satisfactin
r	represents	epesents
r	char	cha
e	indexed	indxd
u	pittsburgh	pittsbrgh
i	superior	superor
f	preferred	preerred
e	saved	savd
n	paying	payig
o	cartoon	cartn
h	shots	sots
c	intellectual	intelletual
r	moore	mooe
t	granted	graned
o	choices	chices
a	carbon	crbon
n	spending	spedig
f	comfortable	comortable
t	magnetic	magneic
r	interaction	inteaction
l	listening	istening
y	effectively	effectivel
i	registry	regstry
r	crisis	cisis
l	outlook	outook
s	massive	maive
n	denmark	demark
e	employed	mployd
b	bright	right
r	treat	teat
h	header	eader
t	poverty	povery
d	formed	forme
i	piano	pano
c	echo	eho
u	que	qe
i	grid	grd
e	sheets	shts
k	patrick	patric
l	experimental	experimenta
p	puerto	uerto
t	revolution	revoluion
c	consolidation	onsolidation
d	displays	isplays
a	plasma	plsm
i	allowing	allowng
a	earnings	ernings
o	voip	vip
t	mystery	mysery
l	landscape	andscape
d	dependent	epenent
i	mechanical	mechancal
j	journey	ourney
l	delaware	deaware
n	bidding	biddig
u	consultants	consltants
r	risks	isks
b	banner	anner
t	applicant	applican
a	charter	chrter
g	fig	fi
a	barbara	brbr
t	cooperation	cooperaion
i	counties	countes
t	acquisition	acquisiion
s	ports	port
p	implemented	imlemented
t	directories	direcories
i	recognized	recognzed
a	dreams	drems
e	blogger	bloggr
c	notification	notifiation
s	licensing	licening
a	stands	stnds
t	teach	each
c	occurred	ourred
x	textbooks	tetbooks
d	rapid	rapi
u	pull	pll
a	hairy	hiry
y	diversity	diversit
e	cleveland	clvland
v	reverse	reerse
o	deposit	depsit
n	seminar	semiar
s	investments	invetment
l	latina	atina
s	nasa	naa
w	wheels	heels
x	sexcam	secam
f	specify	speciy
s	accessibility	acceibility
h	dutch	dutc
n	sensitive	sesitive
m	templates	teplates
s	formats	format
b	tab	ta
n	depends	depeds
o	boots	bts
h	holds	olds
e	router	routr
r	concrete	concete
d	editing	eiting
a	poland	polnd
o	folder	flder
m	womens	woens
c	css	ss
i	completion	completon
l	upload	upoad
u	pulse	plse
r	universities	univesities
t	technique	echnique
n	contractors	cotractors
h	milfhunter	milfunter
g	voting	votin
c	courts	ourts
i	notices	notces
o	subscriptions	subscriptins
a	calculate	clculte
o	detroit	detrit
n	alexander	alexader
b	broadcast	roadcast
d	converted	converte
o	metro	metr
h	toshiba	tosiba
e	anniversary	annivrsary
s	improvements	improvement
t	strip	srip
i	specification	specfcaton
a	pearl	perl
d	accident	accient
c	nick	nik
l	accessible	accessibe
a	accessory	ccessory
s	resident	reident
o	plot	plt
y	qty	qt
p	possibly	ossibly
e	airline	airlin
y	typically	tpicall
e	representation	rprsntation
g	regard	reard
p	pump	um
s	exists	exit
s	arrangements	arrangement
h	smooth	smoot
c	conferences	onferenes
p	uniprotkb	unirotkb
s	beastiality	beatiality
t	strike	srike
o	consumption	cnsumptin
i	birmingham	brmngham
h	flashing	flasing
n	narrow	arrow
o	afternoon	afternn
r	threat	theat
v	surveys	sureys
t	sitting	siing
g	putting	puttin
t	consultant	consulan
t	controller	conroller
e	ownership	ownrship
m	committees	coittees
p	penis	enis
l	legislative	egisative
h	researchers	researcers
v	vietnam	ietnam
i	trailer	traler
a	anne	nne
e	castle	castl
r	gardens	gadens
i	missed	mssed
y	malaysia	malasia
s	unsubscribe	unubcribe
a	antique	ntique
l	labels	abes
g	willing	willin
o	bio	bi
c	molecular	moleular
k	upskirt	upsirt
n	acting	actig
s	heads	head
s	stored	tored
m	exam	exa
g	logos	loos
i	residence	resdence
s	attorneys	attorney
l	milfs	mifs
s	antiques	antique
s	density	denity
r	hundred	hunded
a	ryan	ryn
p	operators	oerators
e	strange	strang
s	sustainable	utainable
p	philippines	hiliines
l	statistical	statistica
b	beds	eds
b	breasts	reasts
i	mention	menton
