input1	input2	input3	label
t	v	sdwfznjtcv	sdwfznjtcvt
y	h	whmvtrz	whymvtrz
e	d	vjndcmt	vjndecmt
h	b	tfwrbvn	tfwrbhvn
r	p	jngmkp	jngmkpr
h	b	tbsfczg	tbhsfczg
c	r	bcfr	bcfrc
w	n	nqlwc	nwqlwc
y	x	rxpkg	rxypkg
v	w	hrpw	hrpwv
k	z	pjhrz	pjhrzk
a	q	gclqd	gclqad
p	v	pvlctrwk	pvplctrwk
w	w	nrfvphzwgbs	nrfvphzwwgbs
x	w	zhmnjqwf	zhmnjqwxf
m	k	jtgsdkp	jtgsdkmp
a	q	mqrl	mqarl
j	h	fjhps	fjhjps
q	q	wqnpzk	wqqnpzk
t	p	pnlbkt	ptnlbkt
s	s	xsnjhvft	xssnjhvft
d	q	kwzgfq	kwzgfqd
n	m	smxtfdg	smnxtfdg
h	p	tpfs	tphfs
c	w	dwvbpnhrzxq	dwcvbpnhrzxq
f	d	xswtdrkj	xswtdfrkj
c	h	scbhlp	scbhclp
r	l	rkldp	rklrdp
v	w	chqxwbp	chqxwvbp
m	t	lzdxqstvwf	lzdxqstmvwf
i	w	twpkdbls	twipkdbls
s	f	fjzsqhnbrdtpv	fsjzsqhnbrdtpv
b	l	xnltwcz	xnlbtwcz
i	w	crzfbxw	crzfbxwi
i	x	zjkxfs	zjkxifs
r	p	tgpwq	tgprwq
i	b	jnpbk	jnpbik
i	h	vnrzkcht	vnrzkchit
n	x	gxjbmd	gxnjbmd
q	b	jfhbrz	jfhbqrz
d	x	rzxjdn	rzxdjdn
x	h	txlsdh	txlsdhx
n	q	vqxd	vqnxd
g	k	hxscjk	hxscjkg
b	h	hcqlbjm	hbcqlbjm
g	p	lrbvmpz	lrbvmpgz
b	p	lcpxsw	lcpbxsw
h	z	zntfhcr	zhntfhcr
m	w	xwlnch	xwmlnch
o	b	pkbcdzqsxv	pkbocdzqsxv
h	r	gtlrv	gtlrhv
h	f	wmvf	wmvfh
x	l	jvbmclkqsg	jvbmclxkqsg
f	v	snhv	snhvf
a	d	rsdt	rsdat
s	l	pdwqmtrbnlz	pdwqmtrbnlsz
v	c	dqchnlgt	dqcvhnlgt
h	k	ptzrxgvkq	ptzrxgvkhq
p	l	rgfbxnpl	rgfbxnplp
h	c	kqrsvcg	kqrsvchg
m	h	fzhwpj	fzhmwpj
v	w	gwdcjf	gwvdcjf
k	z	zbthjvscxq	zkbthjvscxq
u	d	jltsdk	jltsduk
a	w	tvzkghfwn	tvzkghfwan
r	w	wxqnbkhcrg	wrxqnbkhcrg
r	x	rmxzs	rmxrzs
m	v	xvgzhqml	xvmgzhqml
k	h	wncfhvj	wncfhkvj
p	m	sghmrndqb	sghmprndqb
z	v	vswr	vzswr
x	b	xdntmslzgbc	xdntmslzgbxc
k	s	wfls	wflsk
l	g	nmgdpftjwkcbh	nmgldpftjwkcbh
n	j	kbnvdjh	kbnvdjnh
o	g	gfmwhk	gofmwhk
m	n	jvgthzsnmp	jvgthzsnmmp
k	d	wzhkd	wzhkdk
v	h	hsv	hvsv
w	k	gksrlxnd	gkwsrlxnd
t	w	vrjsngtwl	vrjsngtwtl
q	d	pvtmjdk	pvtmjdqk
t	n	qchtnrs	qchtntrs
v	c	vntbckhlx	vntbcvkhlx
n	p	hgxjpcslzd	hgxjpncslzd
b	r	mvlzdrnwt	mvlzdrbnwt
s	d	fpd	fpds
b	r	tbjwr	tbjwrb
u	t	blzthwn	blztuhwn
a	n	cpqkdvxn	cpqkdvxna
e	b	grlxbpj	grlxbepj
z	r	rbp	rzbp
s	v	mzvl	mzvsl
j	j	ztjx	ztjjx
x	t	cvjlwgxqstdk	cvjlwgxqstxdk
m	x	ctxpghf	ctxmpghf
g	r	rnskbg	rgnskbg
b	z	mhz	mhzb
z	v	xbjvwdlt	xbjvzwdlt
a	l	lcj	lacj
v	t	cnrwt	cnrwtv
n	f	xrphvzgf	xrphvzgfn
s	r	jqrmn	jqrsmn
s	j	hjwrzp	hjswrzp
l	p	rvjp	rvjpl
i	z	vbzg	vbzig
n	k	vmkqgp	vmknqgp
i	k	rvkj	rvkij
l	q	kvjqpmhzxf	kvjqlpmhzxf
e	x	xcjf	xecjf
u	n	tgvfdn	tgvfdnu
l	c	zclsmhvr	zcllsmhvr
e	z	pvz	pvze
m	p	rpwz	rpmwz
n	d	dkjrxcp	dnkjrxcp
s	f	gwvmfkb	gwvmfskb
m	q	zspmxbjcrq	zspmxbjcrqm
k	p	hpvmqltf	hpkvmqltf
f	r	tzmnkrh	tzmnkrfh
m	c	cpfd	cmpfd
o	b	tjdzcgfmxbqs	tjdzcgfmxboqs
o	x	dwvzmxk	dwvzmxok
o	m	hsmbv	hsmobv
o	s	sfmzchrd	sofmzchrd
g	d	brjdp	brjdgp
a	q	tqx	tqax
a	t	mtd	mtad
u	b	whtzbsjqm	whtzbusjqm
y	k	qgjnk	qgjnky
e	s	vrxsfwhp	vrxsefwhp
g	m	mxbgjf	mgxbgjf
a	m	tsmvz	tsmavz
h	b	blvdfr	bhlvdfr
n	w	wtr	wntr
p	w	kglfhtwc	kglfhtwpc
j	g	csfzgptn	csfzgjptn
a	z	lvdqsnhzwk	lvdqsnhzawk
o	z	nzwf	nzowf
p	t	dhvjqfcxtk	dhvjqfcxtpk
w	j	dwzjmvcrxbkfg	dwzjwmvcrxbkfg
j	r	bxdmrzhf	bxdmrjzhf
e	k	crgxk	crgxke
i	s	wlmjsct	wlmjsict
i	j	jtkshl	jitkshl
a	z	zflkw	zaflkw
n	t	dmnwbt	dmnwbtn
f	j	zqj	zqjf
b	q	tfqrxhw	tfqbrxhw
l	c	jcbsdpg	jclbsdpg
s	m	mdxbw	msdxbw
d	x	jhsmxpnfq	jhsmxdpnfq
h	h	mdbhpgt	mdbhhpgt
q	n	nkftdqr	nqkftdqr
c	f	zptxf	zptxfc
z	q	nlkdwpq	nlkdwpqz
q	k	vkjrnfctm	vkqjrnfctm
a	v	wxvjfghql	wxvajfghql
q	p	thpx	thpqx
s	s	sxvh	ssxvh
o	v	vlnwf	volnwf
e	f	fpvgm	fepvgm
k	m	rpfzgm	rpfzgmk
b	d	mzgtprwqjd	mzgtprwqjdb
p	s	kxs	kxsp
b	c	gjctmrd	gjcbtmrd
s	g	rgcxtkp	rgscxtkp
o	x	sjfdpwx	sjfdpwxo
c	h	twhsrpkd	twhcsrpkd
t	h	vqwhfntr	vqwhtfntr
v	v	jvzkw	jvvzkw
d	b	zdbpmnx	zdbdpmnx
x	r	kbqpnrgmcl	kbqpnrxgmcl
d	c	rlcntmh	rlcdntmh
b	s	sjzhc	sbjzhc
y	r	rqhv	ryqhv
e	h	rzsh	rzshe
z	k	ctqgdpkz	ctqgdpkzz
q	h	jnqshbrcft	jnqshqbrcft
c	d	nlvdhj	nlvdchj
p	b	qjbm	qjbpm
t	h	txsqvfhj	txsqvfhtj
o	d	xbdpvg	xbdopvg
z	w	frwh	frwzh
l	c	dcngmh	dclngmh
n	w	vrpwxsn	vrpwnxsn
l	j	mzkbqjn	mzkbqjln
v	d	fgd	fgdv
w	w	qrgdblnwm	qrgdblnwwm
g	v	mjvftp	mjvgftp
g	l	lfntdgjp	lgfntdgjp
u	f	frj	furj
d	r	rmnhs	rdmnhs
a	v	qvb	qvab
z	g	lzhjbxgtv	lzhjbxgztv
m	f	nmfrxp	nmfmrxp
b	q	wbrjqgd	wbrjqbgd
u	k	ljdkqb	ljdkuqb
d	c	dlvhscwzj	dlvhscdwzj
y	q	qzgf	qyzgf
q	n	vjzsfcn	vjzsfcnq
q	p	jbpqs	jbpqqs
w	l	sldgpvxz	slwdgpvxz
k	x	xwczfsm	xkwczfsm
b	k	xhdkp	xhdkbp
v	w	lnskwmg	lnskwvmg
g	q	wvfzqdb	wvfzqgdb
t	x	ktqzrljxh	ktqzrljxth
d	w	hdmcwl	hdmcwdl
s	h	pkwrhjlz	pkwrhsjlz
t	x	tzrx	tzrxt
d	w	rwkgbvqt	rwdkgbvqt
v	w	dbwj	dbwvj
c	s	psgb	pscgb
l	s	swmqrpdh	slwmqrpdh
d	g	gfjzhcr	gdfjzhcr
l	m	bckwrlmnh	bckwrlmlnh
n	n	nhzwlrbdqkt	nnhzwlrbdqkt
z	b	zbxq	zbzxq
h	m	dqgmxjksp	dqgmhxjksp
a	t	wjdftx	wjdftax
j	m	qbrhm	qbrhmj
e	w	wqcp	weqcp
i	n	vqtwknj	vqtwknij
s	s	fktbhdsc	fktbhdssc
s	g	lmdtcfvrwqg	lmdtcfvrwqgs
k	s	dwsbrgnf	dwskbrgnf
u	b	pbk	pbuk
e	f	kptmf	kptmfe
j	l	flzxd	fljzxd
w	p	sjqgrpc	sjqgrpwc
p	n	ndgmwkfhq	npdgmwkfhq
s	r	xhcrz	xhcrsz
t	w	jmcrnswdpv	jmcrnswtdpv
w	w	gzdwvlfb	gzdwwvlfb
x	l	wsfqvld	wsfqvlxd
x	k	nglkbc	nglkxbc
j	n	snhjklz	snjhjklz
d	f	stlnrcfzx	stlnrcfdzx
w	j	jxmkwq	jwxmkwq
v	p	bcmpljwksv	bcmpvljwksv
i	n	jvln	jvlni
h	n	wbjhlnd	wbjhlnhd
z	m	mwsnfpg	mzwsnfpg
a	m	qmnfthrs	qmanfthrs
l	f	fktnmdz	flktnmdz
y	b	wlztfrb	wlztfrby
v	z	gmfpz	gmfpzv
n	w	sxwcnblqv	sxwncnblqv
s	s	zbgsjk	zbgssjk
s	l	gblpn	gblspn
u	q	xglqvcshzmnrwf	xglquvcshzmnrwf
x	w	wrbtgjn	wxrbtgjn
o	b	bfwph	bofwph
n	m	fkznmtv	fkznmntv
c	f	zxsdf	zxsdfc
x	k	vgtbk	vgtbkx
a	c	dscgv	dscagv
w	w	bgxqw	bgxqww
g	b	whqsbg	whqsbgg
m	t	tkndf	tmkndf
r	w	wvfxjlk	wrvfxjlk
s	d	xtd	xtds
d	m	cqmpsgh	cqmdpsgh
o	t	lmfgtjhx	lmfgtojhx
d	r	vcxrmhld	vcxrdmhld
b	p	npzcw	npbzcw
p	p	fpxblm	fppxblm
o	r	dmxkplrh	dmxkplroh
v	r	bwzrm	bwzrvm
u	m	lchjntgpm	lchjntgpmu
p	l	brzglx	brzglpx
z	l	fvbzsrldt	fvbzsrlzdt
b	k	jzqmckftx	jzqmckbftx
x	n	swhtfn	swhtfnx
b	r	lrxsd	lrbxsd
b	b	zxshmbkg	zxshmbbkg
s	b	nsbh	nsbsh
n	j	kmvdzbwcj	kmvdzbwcjn
z	k	spjkn	spjkzn
i	k	jsqxckgzprb	jsqxckigzprb
p	n	nktpf	npktpf
y	t	pgztqdc	pgztyqdc
h	v	wvkmrbj	wvhkmrbj
m	w	sfrplwjb	sfrplwmjb
z	v	htzmcgwqlv	htzmcgwqlvz
t	t	nvjt	nvjtt
h	h	chjfl	chhjfl
j	t	wqvftbm	wqvftjbm
o	x	kvqwpxgm	kvqwpxogm
a	x	xhc	xahc
e	w	flmw	flmwe
c	f	clvsrfbwmz	clvsrfcbwmz
u	d	dcvfgjrshbwqp	ducvfgjrshbwqp
o	c	cvth	covth
u	l	gwlfbnkt	gwlufbnkt
y	q	dljxvphrqstfk	dljxvphrqystfk
w	n	nqgrhd	nwqgrhd
m	g	gdrwqxkth	gmdrwqxkth
i	k	xfrclsk	xfrclski
y	r	prwd	prywd
z	j	ljhvp	ljzhvp
y	c	qjc	qjcy
l	z	bsfpzrnwgvkc	bsfpzlrnwgvkc
b	d	swbvdplrc	swbvdbplrc
r	d	kcdqjh	kcdrqjh
b	q	fgrqnx	fgrqbnx
e	b	mjrgbzwtsp	mjrgbezwtsp
c	c	ngxpbrmc	ngxpbrmcc
s	f	xrnwbfq	xrnwbfsq
h	n	wfbnz	wfbnhz
i	m	zsvm	zsvmi
w	n	xctrnsjz	xctrnwsjz
l	g	ltgqzv	ltglqzv
i	q	msbfhxqcpdk	msbfhxqicpdk
h	x	lxsdrm	lxhsdrm
k	w	wvbhtxg	wkvbhtxg
k	k	rkqsvgdfcnmz	rkkqsvgdfcnmz
a	q	qdgkrbxn	qadgkrbxn
l	d	ldmf	ldlmf
q	n	jlxnrg	jlxnqrg
j	b	zjcbnt	zjcbjnt
z	z	hmtgzv	hmtgzzv
f	j	jgvdn	jfgvdn
m	k	grzbkltjv	grzbkmltjv
t	w	nbxjqgrw	nbxjqgrwt
t	z	vgczxlmtpw	vgcztxlmtpw
p	q	btpqnlsfmk	btpqpnlsfmk
s	d	dncf	dsncf
r	h	vrpkchs	vrpkchrs
w	h	bqdth	bqdthw
f	q	qtbpfwmn	qftbpfwmn
d	w	jxmwlhp	jxmwdlhp
v	f	sfwlh	sfvwlh
e	p	mnlp	mnlpe
r	h	tckhpnsl	tckhrpnsl
k	c	hjnpcwq	hjnpckwq
k	b	ztkdqb	ztkdqbk
v	t	sqktcnv	sqktvcnv
v	j	vjrwl	vjvrwl
w	r	wbgcrvpnfk	wbgcrwvpnfk
m	g	hldfwgz	hldfwgmz
m	q	bfsmq	bfsmqm
z	g	shrgp	shrgzp
s	f	ktrsf	ktrsfs
c	v	zhvpkgn	zhvcpkgn
k	v	hjvk	hjvkk
k	d	nrdp	nrdkp
w	b	bsjpz	bwsjpz
m	q	zqxvwdpbsl	zqmxvwdpbsl
p	m	jmfx	jmpfx
q	j	djvzh	djqvzh
t	b	gpzbrjxwn	gpzbtrjxwn
s	w	gwpzxl	gwspzxl
i	h	dzshkv	dzshikv
i	f	rfcm	rficm
l	r	rjnbwqldf	rljnbwqldf
g	q	sqzdvk	sqgzdvk
a	w	cntpsxw	cntpsxwa
w	x	dbxcn	dbxwcn
s	h	kdsxh	kdsxhs
v	p	bpmvr	bpvmvr
b	p	krxjcfpzlgh	krxjcfpbzlgh
r	w	wkvshfrc	wrkvshfrc
d	s	fcjhbvsn	fcjhbvsdn
h	w	xpjwbfv	xpjwhbfv
j	c	dfbtrjgcn	dfbtrjgcjn
b	z	bzxhpqvdjm	bzbxhpqvdjm
k	m	gmvpnt	gmkvpnt
f	t	ftzgxn	ftfzgxn
j	v	vdxcfk	vjdxcfk
m	l	tfvskrwld	tfvskrwlmd
z	v	fsvbp	fsvzbp
m	s	vrsjkbcpg	vrsmjkbcpg
d	b	dfbg	dfbdg
f	q	ntrqdp	ntrqfdp
i	d	gdkscp	gdikscp
b	x	pnqlx	pnqlxb
n	z	znvlk	znnvlk
o	n	jnvrmtzlk	jnovrmtzlk
l	g	zvgmxtfq	zvglmxtfq
q	j	jcwtqg	jqcwtqg
w	t	ntmzsld	ntwmzsld
x	l	lfgq	lxfgq
b	x	shjgckfrpxlbw	shjgckfrpxblbw
m	m	vwmxcgjt	vwmmxcgjt
q	x	lbcxtwm	lbcxqtwm
k	k	mvnjkczpxsrlbdf	mvnjkkczpxsrlbdf
m	c	wfjct	wfjcmt
v	h	lhrmdqz	lhvrmdqz
u	r	nmrwk	nmruwk
f	b	lgzcjsbfhn	lgzcjsbffhn
n	t	xgntvz	xgntnvz
y	k	znkwls	znkywls
y	f	pfjbqt	pfyjbqt
r	g	qljsnzgx	qljsnzgrx
e	z	vgzsrkfp	vgzesrkfp
a	b	bqdf	baqdf
x	r	rdlnwh	rxdlnwh
s	m	lxmnc	lxmsnc
d	h	shbfxkm	shdbfxkm
m	j	jlwvbpt	jmlwvbpt
b	m	nszmlv	nszmblv
k	k	hdk	hdkk
n	b	bgntvpl	bngntvpl
x	d	hkpngdz	hkpngdxz
m	w	xwm	xwmm
r	m	tvfmq	tvfmrq
f	c	qzfhcsb	qzfhcfsb
u	p	vxhgpbn	vxhgpubn
q	w	vtxw	vtxwq
b	c	zlcvph	zlcbvph
n	w	gtvws	gtvwns
j	g	jhbntxg	jhbntxgj
j	c	jtpckvg	jtpcjkvg
o	h	cgrskhw	cgrskhow
c	f	kwmhfcv	kwmhfccv
b	x	sxfkmv	sxbfkmv
g	j	fwjl	fwjgl
c	t	btrmvzj	btcrmvzj
a	x	fkhvjlnmpcswx	fkhvjlnmpcswxa
r	g	mng	mngr
p	f	xmbjfsdqk	xmbjfpsdqk
u	j	rzjqg	rzjuqg
j	q	fmqstk	fmqjstk
c	t	dlmthk	dlmtchk
a	s	kgsr	kgsar
p	k	jtmkxdbw	jtmkpxdbw
c	r	wrbmhqgn	wrcbmhqgn
u	j	glwvmnjx	glwvmnjux
k	x	pnhvxwsm	pnhvxkwsm
v	b	gcbln	gcbvln
a	t	prgcxmtj	prgcxmtaj
p	r	jbqrh	jbqrph
y	g	hvqbg	hvqbgy
f	d	qzdmnl	qzdfmnl
s	c	fmhqdgsc	fmhqdgscs
d	r	grdmk	grddmk
i	f	lxbpfvz	lxbpfivz
r	g	nwxgh	nwxgrh
e	w	wgm	wegm
k	m	gdmkvhl	gdmkkvhl
e	v	fvmjg	fvemjg
i	x	xnvgcdbpq	xinvgcdbpq
k	g	blnrskgt	blnrskgkt
e	h	mhwlcfsq	mhewlcfsq
k	z	tmczsk	tmczksk
v	f	ckfxrl	ckfvxrl
f	f	sfmxnjk	sffmxnjk
r	x	gjrxvqt	gjrxrvqt
c	d	lqtznjdwbgcv	lqtznjdcwbgcv
v	w	zxtwfklvm	zxtwvfklvm
u	g	tqspxgmh	tqspxgumh
x	w	wzn	wxzn
m	q	sgrjcqvfmldhn	sgrjcqmvfmldhn
j	x	xsjwbg	xjsjwbg
l	c	mnvbqcs	mnvbqcls
k	f	znrvtlfjw	znrvtlfkjw
m	s	dmfpsqnvl	dmfpsmqnvl
z	w	wbzhtgls	wzbzhtgls
l	m	zjlqdtgmwf	zjlqdtgmlwf
r	v	ntzpkqvjl	ntzpkqvrjl
m	s	zmgsrfbt	zmgsmrfbt
r	z	qvpjnz	qvpjnzr
s	g	xgnb	xgsnb
z	r	srflh	srzflh
i	w	fpwlv	fpwilv
p	b	gnpzqhtbr	gnpzqhtbpr
f	r	dpktmrl	dpktmrfl
r	p	mtvpdsblgx	mtvprdsblgx
s	c	hdlcrs	hdlcsrs
c	n	shmnxwlkbv	shmncxwlkbv
b	h	chdkl	chbdkl
b	j	kljt	kljbt
m	v	rwpxmzvs	rwpxmzvms
t	h	wplhxv	wplhtxv
m	k	tfhlck	tfhlckm
u	q	vqtgl	vqutgl
k	c	mvczhbk	mvckzhbk
k	z	vdhz	vdhzk
s	l	ctzlvr	ctzlsvr
z	f	fgxlntdp	fzgxlntdp
p	k	kqhrc	kpqhrc
y	s	svhqdfbnkz	syvhqdfbnkz
l	r	pjcnkbmlfr	pjcnkbmlfrl
i	j	jtxc	jitxc
c	w	xsmwzndq	xsmwczndq
f	k	tvnqbhk	tvnqbhkf
z	c	dcztwq	dczztwq
q	g	nhjg	nhjgq
z	v	qfvrs	qfvzrs
v	j	jhmqnkt	jvhmqnkt
r	z	vzhwg	vzrhwg
r	s	sxgfczm	srxgfczm
h	c	vmhlqcspbrkjf	vmhlqchspbrkjf
f	b	gbpzlqw	gbfpzlqw
w	x	dwfjbzxvp	dwfjbzxwvp
v	z	zbpw	zvbpw
m	w	tlpgzvjw	tlpgzvjwm
e	s	pbgswqlxc	pbgsewqlxc
l	q	lkxdhmq	lkxdhmql
r	l	gvqwrzsxl	gvqwrzsxlr
h	l	lgrkn	lhgrkn
s	j	mxcgjdwptf	mxcgjsdwptf
r	r	trwlcdp	trrwlcdp
q	v	hvxn	hvqxn
j	n	gpnjrx	gpnjjrx
q	m	vmwkpqt	vmqwkpqt
y	l	wfcmkltp	wfcmklytp
r	m	cfwmdvq	cfwmrdvq
i	p	dqlmp	dqlmpi
g	r	pndrq	pndrgq
o	n	xntwgq	xnotwgq
k	h	rljzhwgv	rljzhkwgv
c	n	nlgxsq	nclgxsq
j	g	xgmwl	xgjmwl
l	r	gprtlq	gprltlq
g	v	vldbmxqrk	vgldbmxqrk
f	f	zdxfsphq	zdxffsphq
g	w	krwhb	krwghb
x	l	lqjnwszb	lxqjnwszb
x	w	vdxcw	vdxcwx
d	s	ntsg	ntsdg
i	j	ktjflq	ktjiflq
e	k	kdtz	kedtz
n	j	jlkghxctv	jnlkghxctv
t	t	tfhxmn	ttfhxmn
w	w	bzxwplfg	bzxwwplfg
c	q	lntqhfrspg	lntqchfrspg
o	m	czmjx	czmojx
w	k	hvk	hvkw
z	z	hwzv	hwzzv
t	q	vqts	vqtts
z	l	nxpmbdls	nxpmbdlzs
g	b	gxvmbps	gxvmbgps
w	d	lzjdwv	lzjdwwv
q	l	nlskv	nlqskv
h	l	nvmdsl	nvmdslh
e	d	krtjsmhdlnfvg	krtjsmhdelnfvg
x	w	cmkhjbw	cmkhjbwx
d	n	qtnjw	qtndjw
b	r	kqrl	kqrbl
d	g	fjgcsdk	fjgdcsdk
s	w	nxrwgp	nxrwsgp
x	l	kjspntlzd	kjspntlxzd
b	c	sdczl	sdcbzl
b	g	lsbgnkh	lsbgbnkh
u	r	wgfrjkns	wgfrujkns
l	f	mdrjhfc	mdrjhflc
u	k	knhqsjzp	kunhqsjzp
p	g	rzxvglkwmpd	rzxvgplkwmpd
p	w	jbwdqr	jbwpdqr
e	k	prtgk	prtgke
i	k	cjlkpzf	cjlkipzf
n	w	wcbxvts	wncbxvts
w	p	cpwl	cpwwl
a	w	zpdwqnsv	zpdwaqnsv
n	r	xdthgkqrp	xdthgkqrnp
a	c	qrckjmw	qrcakjmw
z	f	fngpz	fzngpz
c	b	rsbqm	rsbcqm
l	b	dklvbgm	dklvblgm
b	j	tsvjf	tsvjbf
g	m	kldmcxwgb	kldmgcxwgb
r	q	rnqj	rnqrj
m	g	mbgntfwv	mbgmntfwv
i	z	tqgmcz	tqgmczi
s	f	frgxhd	fsrgxhd
m	g	gzfwj	gmzfwj
c	r	nrfcgxpwvjqkb	nrcfcgxpwvjqkb
v	m	tqkcmzsn	tqkcmvzsn
k	w	xnhw	xnhwk
k	j	kjrhns	kjkrhns
n	g	nghxb	ngnhxb
t	h	pdwshcbflkx	pdwshtcbflkx
k	q	xzsqgpf	xzsqkgpf
g	g	xdnhbg	xdnhbgg
m	k	sfk	sfkm
f	b	wthbmsdcl	wthbfmsdcl
c	b	rhb	rhbc
v	v	nhsxvbktc	nhsxvvbktc
t	c	mcng	mctng
u	f	xzhfwnklr	xzhfuwnklr
g	c	npxrc	npxrcg
z	c	bct	bczt
h	g	rvgswhz	rvghswhz
o	d	zkdrxlv	zkdorxlv
u	b	bxk	buxk
s	d	hbzdnq	hbzdsnq
w	w	gwptv	gwwptv
i	r	fnrm	fnrim
w	h	phnxcgqj	phwnxcgqj
b	x	wxlpbs	wxblpbs
y	w	kwvp	kwyvp
t	g	mjrgzbhxvwskn	mjrgtzbhxvwskn
r	f	xjbfv	xjbfrv
s	x	qsgx	qsgxs
k	g	ghnw	gkhnw
d	h	nkwbqsrvh	nkwbqsrvhd
b	z	jczhl	jczbhl
k	j	wpjmvksl	wpjkmvksl
v	h	nhjfpwz	nhvjfpwz
d	l	nzl	nzld
v	n	gnzsbmhpdt	gnvzsbmhpdt
f	z	ktdznfw	ktdzfnfw
u	q	cqvlxzw	cquvlxzw
k	w	dlhzbwgs	dlhzbwkgs
b	l	jzlkn	jzlbkn
d	g	mvgx	mvgdx
g	w	wrjxtb	wgrjxtb
d	g	jxktbwvqzmg	jxktbwvqzmgd
c	q	tqbc	tqcbc
c	t	thfz	tchfz
a	n	vbnlwghp	vbnalwghp
h	x	dtfxczqwgl	dtfxhczqwgl
i	j	mvjfh	mvjifh
r	n	npxfqjr	nrpxfqjr
o	g	swhfbjg	swhfbjgo
v	g	vrhgz	vrhgvz
k	m	mkjc	mkkjc
m	z	qwzxk	qwzmxk
j	q	rqbx	rqjbx
f	r	rxwfvgnq	rfxwfvgnq
d	d	bnqkdm	bnqkddm
o	z	nbjkzg	nbjkzog
l	g	wbsqhpg	wbsqhpgl
l	x	shlmx	shlmxl
j	h	hcmrnvx	hjcmrnvx
u	h	nhk	nhuk
r	h	bczqkvh	bczqkvhr
n	n	kglpnvzf	kglpnnvzf
z	w	xcw	xcwz
q	d	rfdknpt	rfdqknpt
y	d	ksrpmd	ksrpmdy
d	q	fwbtqsjl	fwbtqdsjl
b	r	zsbqxfnr	zsbqxfnrb
w	f	kbsfvpr	kbsfwvpr
a	r	xjdmqr	xjdmqra
k	h	snbhqcdj	snbhkqcdj
a	x	bgptxw	bgptxaw
p	v	mvfp	mvpfp
k	s	wsvgfx	wskvgfx
p	r	lkcjr	lkcjrp
m	q	mfxpgqd	mfxpgqmd
w	z	rxdsbcztmwn	rxdsbczwtmwn
d	h	cxhmfldz	cxhdmfldz
l	b	tpzrcb	tpzrcbl
w	k	kqnbgwxcztsr	kwqnbgwxcztsr
p	q	qwfsrt	qpwfsrt
j	p	tfpvsb	tfpjvsb
g	q	sqp	sqgp
e	d	pdn	pden
t	v	whqxvbf	whqxvtbf
n	x	txzjg	txnzjg
z	l	qbhtnlwz	qbhtnlzwz
j	k	bfnkmcxjrwpgzs	bfnkjmcxjrwpgzs
s	p	rfspcb	rfspscb
f	t	kwsmgtjphcn	kwsmgtfjphcn
c	h	lmdhs	lmdhcs
n	c	cgfndx	cngfndx
o	k	ngkh	ngkoh
g	r	dwrn	dwrgn
x	k	zxfqkb	zxfqkxb
t	q	wgntzjspqhv	wgntzjspqthv
y	p	gjrhp	gjrhpy
l	r	pflrn	pflrln
j	l	cfxtzlwmv	cfxtzljwmv
b	l	zkqptsflhr	zkqptsflbhr
h	w	pvfsmbqw	pvfsmbqwh
u	z	pszbw	pszubw
p	h	qsch	qschp
x	b	gbldcvwfhpk	gbxldcvwfhpk
m	m	vcmnkzlfr	vcmmnkzlfr
z	q	nfxvlqcdzj	nfxvlqzcdzj
f	j	njcqfd	njfcqfd
s	s	qbctklnsmv	qbctklnssmv
t	z	sflmkz	sflmkzt
l	n	dmtn	dmtnl
l	p	zgvfhdrpxn	zgvfhdrplxn
q	j	nxqkhwtrzjm	nxqkhwtrzjqm
o	x	xnkrz	xonkrz
l	f	dfrgbl	dflrgbl
c	l	wtljqv	wtlcjqv
m	n	mkhxltfvgnb	mkhxltfvgnmb
q	g	fxvg	fxvgq
p	n	bzqpghwns	bzqpghwnps
p	r	gsrql	gsrpql
y	m	zxmh	zxmyh
u	s	qtmvjrspl	qtmvjrsupl
l	s	pksh	pkslh
e	j	jxdpr	jexdpr
r	z	zlhk	zrlhk
s	c	pcnhgk	pcsnhgk
p	v	sqvbzwmhnj	sqvpbzwmhnj
w	w	ftwsx	ftwwsx
q	d	tnbdqsrmc	tnbdqqsrmc
q	d	tdkhzr	tdqkhzr
t	x	gcxv	gcxtv
h	f	tnmf	tnmfh
d	f	lsxtvqf	lsxtvqfd
t	g	ngrht	ngtrht
a	h	qgjzxhnwrlk	qgjzxhanwrlk
r	t	ldstmj	ldstrmj
y	j	qpwhnrbjsf	qpwhnrbjysf
r	d	qftrdncjkz	qftrdrncjkz
g	l	pvjgfhl	pvjgfhlg
h	s	dlgpwjns	dlgpwjnsh
u	w	lbzmwx	lbzmwux
o	h	dhlcmxq	dholcmxq
u	g	zfmgkn	zfmgukn
m	f	pfhxvwmj	pfmhxvwmj
m	s	jsgt	jsmgt
l	x	kfxhd	kfxlhd
c	j	wctpj	wctpjc
q	p	wkbpcmnqfrvh	wkbpqcmnqfrvh
q	f	hrsfdg	hrsfqdg
y	p	ptzm	pytzm
w	r	rpwhg	rwpwhg
f	l	lhgmv	lfhgmv
z	h	qlxsvhdr	qlxsvhzdr
v	n	gnfhdm	gnvfhdm
h	q	gnprqlfwd	gnprqhlfwd
k	m	mhdctgq	mkhdctgq
k	w	ftpmwlj	ftpmwklj
l	x	ncrqtmx	ncrqtmxl
m	v	dkvgzmxc	dkvmgzmxc
k	r	nzkrvj	nzkrkvj
q	w	qwv	qwqv
u	m	gsdmwbn	gsdmuwbn
